"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2018092812","6","3","","1000","","","","","","193","129","10200","10116","","67","7","3","35","6","7","200","0","","","","","",""
"2018092813","13","5","","1000","","","","","","189","129","10202","10118","","68","7","2","35","6","4","150","3","7","190","0","","",""
"2018092814","13","5","","1000","","","","","","190","140","10196","10112","","73","7","2","35","6","4","150","3","7","190","0","","",""
"2018092815","13","5","","1000","","","","","","186","136","10194","10110","","73","7","4","40","6","7","190","0","","","","","",""
"2018092816","14","5","","1000","","","","","","187","137","10194","10110","","73","6","4","40","6","6","180","0","","","","","",""
"2018092817","16","5","","1000","","","","","","186","136","10194","10110","","73","6","4","45","6","6","180","0","","","","","",""
"2018092818","19","4","","1000","","","","","","181","121","10192","10108","","68","5","4","45","6","5","100","3","","","","","",""
"2018092819","20","4","","1000","","","","","","169","136","10195","10110","","81","5","5","50","6","","","","","","","","",""
"2018092820","25","5","","1000","","","","","","162","136","10198","10113","","85","3","2","50","6","3","150","3","","","","","",""
"2018092821","25","2","","","","","","","","153","129","10201","10116","","86","","","","","","","","","","","","",""
"2018092822","24","5","","","","","","","","150","129","10198","10113","","87","","","","","","","","","","","","",""
"2018092823","24","4","","","","","","","","145","126","10198","10113","","89","","","","","","","","","","","","",""
"2018092824","24","5","","","","","","","","146","123","10194","10109","","86","","","","","","","","","","","","",""
"2018092901","24","5","","","","","","","","140","119","10189","10104","","87","","","","","","","","","","","","",""
"2018092902","24","6","","","","","","","","135","113","10185","10100","","87","","","","","","","","","","","","",""
"2018092903","24","5","","","","","","","","136","109","10184","10099","","84","","","","","","","","","","","","",""
"2018092904","24","5","","","","","","","","130","109","10181","10096","","87","","","","","","","","","","","","",""
"2018092905","23","6","","","","","","","","129","107","10179","10094","","87","","","","","","","","","","","","",""
"2018092906","24","5","","","","","","","","131","106","10179","10094","","85","","","","","","","","","","","","",""
"2018092907","24","4","","","","","","","","136","110","10181","10096","","85","","","","","","","","","","","","",""
"2018092908","25","3","","1000","","","","","","170","117","10181","10096","","71","0","","","","","","","","","","","",""
"2018092909","7","2","","1000","","","","","","203","121","10180","10096","","59","0","","","","","","","","","","","",""
"2018092910","3","4","","1000","","","","","","202","124","10179","10095","","61","0","","","","","","","","","","","",""
"2018092911","5","6","","1000","","","","","","200","142","10176","10092","","70","1","1","30","6","","","","","","","","",""
"2018092912","5","5","","1000","","","","","","205","148","10171","10087","","70","1","1","30","6","","","","","","","","",""
"2018092913","7","4","","1000","","","","","","215","149","10163","10080","","66","2","2","30","6","","","","","","","","",""
"2018092914","8","6","","1000","","","","","","212","135","10153","10070","","62","2","2","30","6","","","","","","","","",""
"2018092915","8","5","","1000","","","","","","207","151","10146","10063","","70","3","2","30","6","3","100","3","","","","","",""
"2018092916","9","5","","1000","","","","","","196","152","10146","10062","","76","4","4","50","6","","","","","","","","",""
"2018092917","12","3","","1000","","","","","","197","152","10145","10061","","75","2","2","45","6","","","","","","","","",""
"2018092918","10","2","","1000","","","","","","185","150","10144","10060","","80","3","2","40","6","3","100","3","","","","","",""
"2018092919","23","3","","1000","","","","","","172","151","10139","10055","","88","3","3","40","6","","","","","","","","",""
"2018092920","23","4","","1000","","","","","","176","157","10141","10057","","89","5","5","40","6","","","","","","","","",""
"2018092921","27","6","","","","","","","","172","153","10137","10053","","89","","","","","","","","","","","","",""
"2018092922","24","7","","","","","","","","166","150","10133","10049","","91","","","","","","","","","","","","",""
"2018092923","25","6","","","","","","","","163","142","10129","10045","","88","","","","","","","","","","","","",""
"2018092924","25","6","","","","","","","","159","137","10121","10037","","87","","","","","","","","","","","","",""
"2018093001","24","6","","","","","","","","161","135","10118","10034","","85","","","","","","","","","","","","",""
"2018093002","25","7","","","","","","","","158","134","10106","10022","","86","","","","","","","","","","","","",""
"2018093003","23","6","","","","","","","","153","126","10105","10021","","84","","","","","","","","","","","","",""
"2018093004","24","6","","","","","","","","148","124","10096","10012","","86","","","","","","","","","","","","",""
"2018093005","23","6","","","","","","","","148","121","10095","10011","","84","","","","","","","","","","","","",""
"2018093006","24","6","","","","","","","","149","121","10089","10005","","84","","","","","","","","","","","","",""
"2018093007","24","6","","","","","","","","155","129","10085","10001","","85","","","","","","","","","","","","",""
"2018093008","23","5","","1000","","","","","","187","139","10082","9999","","74","1","1","30","6","","","","","","","","",""
"2018093009","14","2","","1000","","","","","","217","160","10080","9997","","70","1","1","30","6","","","","","","","","",""
"2018093010","9","4","","1000","","","","","","210","156","10066","9983","","72","1","1","30","6","","","","","","","","",""
"2018093011","11","5","","1000","","","","","","207","168","10057","9974","","78","3","1","30","6","3","120","3","","","","","",""
"2018093012","11","9","","1000","","","","","","211","170","10042","9959","","78","3","1","30","6","3","120","3","","","","","",""
"2018093013","11","5","","1000","","","","","","217","159","10022","9940","","70","3","1","30","6","3","120","3","","","","","",""
"2018093014","10","5","","1000","","","","","","217","170","10014","9932","","75","3","2","30","6","3","120","3","","","","","",""
"2018093015","9","7","","1000","","","","","","215","166","10008","9926","","74","3","3","30","6","","","","","","","","",""
"2018093016","11","5","","1000","","","","","","206","157","10000","9918","","74","3","3","30","6","","","","","","","","",""
"2018093017","16","3","","1000","","","","","","208","164","9999","9917","","76","3","3","30","6","","","","","","","","",""
"2018093018","27","9","","1000","","","","","","202","91","9997","9915","","49","3","3","30","6","","","","","","","","",""
"2018093019","26","8","","1000","","","","","","184","82","9999","9916","","52","3","3","30","6","","","","","","","","",""
"2018093020","26","10","","1000","","","","","","180","74","9997","9914","","50","0","","","","","","","","","","","",""
"2018093021","26","10","","1000","","","","","","172","56","9998","9915","","46","0","","","","","","","","","","","",""
"2018093022","28","20","","1000","","","","","","162","42","9997","9914","","45","0","","","","","","","","","","","",""
"2018093023","28","18","","","","","","","","154","28","9994","9911","","43","","","","","","","","","","","","",""
